Année,Prénom,Nombre,Sexe,Ordre
2005,Mélanie,9,F,281
2005,Shana,9,F,282
2005,Assia,9,F,288
2005,Johan,9,M,292
2005,Dimitri,9,M,293
2005,Ayoub,9,M,296
2005,Marina,8,F,304
2005,Ludovic,8,M,311
2005,Grégoire,8,M,314
2005,Nesrine,7,F,325
2005,Wassim,7,M,337
2005,Jérémie,7,M,339
2005,Norah,7,F,344
2005,Angel,7,M,348
2005,Alexy,7,M,353
2005,Alan,7,M,355
2005,Camille,6,M,359
2005,Maïwenn,6,F,361
2005,Tanguy,6,M,362
2005,Orlane,6,F,368
2005,Ismaël,6,M,386
2005,Rachel,6,F,394
2005,Sana,6,F,395
2005,Amina,6,F,397
2005,Steven,5,M,408
2005,Inés,5,F,418
2005,Nora,5,F,421
2005,Fatima,5,F,423
2005,Flavio,5,M,431
2005,Yohann,5,M,437
2005,Logan,5,M,440
2005,Xavier,5,M,442
2005,Nadir,5,M,443
2005,Yoan,5,M,444
2005,Andréa,5,M,445
2005,Estéban,5,M,448
2005,Bryan,5,M,452
2005,Milan,5,M,454
2005,Melvin,5,M,457
2005,Elodie,5,F,461
2005,Marilou,5,F,464
2005,Syrine,5,F,466
2005,Léana,5,F,469
2005,Elena,5,F,471
2005,Amel,5,F,472
2005,Anaé,5,F,473
2005,Enola,5,F,474
2005,Elora,5,F,477
2005,Ema,5,F,488
2004,Emma,130,F,3
2004,Manon,105,F,7
2004,Nathan,74,M,20
2004,Sarah,73,F,23
2004,Jade,66,F,29
2004,Lucie,60,F,33
2004,Mathilde,58,F,37
2004,Lisa,55,F,41
2004,Arthur,54,M,42
2004,Laura,52,F,43
2004,Eva,49,F,45
2004,Océane,46,F,48
2004,Léna,45,F,50
2004,Pauline,43,F,56
2004,Bastien,41,M,58
2004,Lilou,40,F,62
2004,Louise,37,F,70
2004,Justine,37,F,71
2004,Morgane,37,F,73
2004,Matéo,37,M,75
2004,Simon,33,M,82
2004,Anna,33,F,83
2004,Nina,29,F,88
2004,Elisa,28,F,91
2004,Dylan,27,M,93
2004,Tristan,26,M,101
2004,Damien,25,M,104
2004,Sara,25,F,105
2004,Corentin,24,M,108
2004,Maël,24,M,109
2004,Mélissa,21,F,123
2006,Matthieu,25,M,112
2006,Florian,24,M,114
2006,Elsa,24,F,115
2006,Vincent,24,M,117
2006,Thibault,23,M,121
2006,Yasmine,22,F,123
2006,Jérémy,21,M,129
2006,Julian,20,M,136
2006,Sofia,19,F,138
2006,Erwan,19,M,139
2006,Corentin,19,M,143
2006,Maëva,17,F,153
2006,Eliot,17,M,160
2006,Sara,16,F,163
2006,Léane,15,F,165
2006,Loïc,15,M,171
2006,Diego,15,M,173
2006,Loan,15,M,174
2006,Gabrielle,15,F,176
2006,Killian,15,M,177
2006,Gaspard,13,M,186
2006,Guilhem,13,M,187
2006,Ilona,13,F,191
2006,Yacine,12,M,202
2012,Gabriel,113,M,2
2012,Louis,109,M,3
2012,Raphaël,87,M,13
2012,Lina,82,F,16
2012,Enzo,72,M,24
2012,Antoine,70,M,25
2012,Mohamed,66,M,31
2012,Sarah,54,F,40
2012,Sacha,52,M,42
2012,Anna,49,F,53
2012,Robin,43,M,59
2012,Margaux,38,F,72
2012,Noémie,38,F,73
2012,Ambre,34,F,82
2012,Célia,33,F,84
2012,Olivia,32,F,88
2012,Louna,30,F,93
2012,Maëlys,30,F,94
2012,Jean,30,M,95
2012,Yasmine,29,F,98
2012,Lana,28,F,100
2012,Evan,28,M,101
2012,Alicia,28,F,103
2012,Mila,26,F,111
2012,Gaspard,26,M,112
2012,Elsa,25,F,116
2012,Léon,23,M,120
2012,Léonie,23,F,123
2012,Eloïse,21,F,131
2012,Louane,21,F,132
2012,Romain,20,M,135
2012,Amine,19,M,146
2012,Luca,19,M,147
2012,Noam,18,M,151
2012,Adèle,18,F,154
2012,Apolline,17,F,165
2012,Iris,16,F,172
2012,Sara,16,F,183
2012,Sasha,15,M,193
2012,Charles,15,M,194
2012,Violette,14,F,203
2012,Eléna,14,F,204
2012,Emy,14,F,207
2012,Roxane,14,F,210
2012,Kylian,14,M,212
2012,Eléa,13,F,220
2012,Amélie,13,F,221
2012,Aymen,13,M,227
2012,Yann,12,M,235
2012,Nolhan,12,M,238
2012,Ahmed,12,M,239
2012,Soline,12,F,252
2012,Angel,11,M,255
2012,Eliot,11,M,257
2012,Adem,11,M,258
2012,Johan,11,M,263
2012,Thaïs,11,F,274
2012,Abel,11,M,275
2012,Clémentine,10,F,284
2012,Amélia,10,F,300
2012,Lara,9,F,306
2012,Sophie,9,F,311
2012,Anthony,9,M,315
2012,Auguste,9,M,317
2012,Etienne,9,M,323
2012,Marc,9,M,325
2012,Andréa,8,F,335
2012,Naïla,8,F,339
2012,Lena,8,F,342
2012,Romy,8,F,347
2012,Anaëlle,8,F,350
2012,Matteo,8,M,354
2012,Nahel,8,M,357
2012,Alban,8,M,358
2012,Maé,8,M,366
2012,Tao,8,M,370
2007,Yannick,6,M,408
2007,Léni,6,M,413
2007,Elie,6,M,417
2007,Abel,6,M,419
2007,Garance,6,F,425
2007,Laure,6,F,429
2007,Raphaëlle,6,F,430
2007,Roméo,5,M,436
2007,Kelyan,5,M,437
2007,Léopold,5,M,440
2007,Esther,5,F,443
2007,Alycia,5,F,444
2007,Judith,5,F,450
2007,Linda,5,F,458
2007,Elissa,5,F,460
2007,Kaïs,5,M,465
2007,Séréna,5,F,467
2007,Fabien,5,M,468
2007,Elliot,5,M,471
2007,Daniel,5,M,475
2007,Jason,5,M,487
2007,Tim,5,M,489
2007,Marin,5,M,492
2007,Ulysse,5,M,495
2007,Angélina,5,F,504
2007,Isaure,5,F,510
2006,Clara,104,F,5
2006,Sarah,100,F,7
2006,Nathan,97,M,9
2006,Théo,82,M,19
2006,Yanis,65,M,29
2006,Marie,58,F,38
2006,Carla,47,F,53
2006,Alice,44,F,61
2006,Adam,42,M,63
2006,Laura,41,F,64
2006,Mathéo,40,M,68
2006,Margaux,38,F,71
2006,Sacha,37,M,73
2006,Lou,33,F,83
2006,Margot,32,F,86
2006,Marine,32,F,87
2006,Robin,31,M,91
2006,Maëlys,30,F,94
2006,Maëlle,25,F,113
2006,Noam,18,M,145
2006,Amandine,17,F,150
2006,Esteban,17,M,159
2006,Solène,16,F,162
2006,Héloïse,15,F,168
2006,Charles,15,M,170
2006,Sofiane,13,M,183
2006,Garance,13,F,193
2006,Rania,13,F,197
2006,Loris,12,M,198
2006,Ilyes,12,M,203
2012,Solal,5,M,503
2012,Swann,5,M,514
2012,Marley,5,M,515
2012,Ryan,5,M,518
2012,Albin,5,M,524
2012,Ennio,5,M,526
2012,Joan,5,M,532
2012,Mélanie,5,F,539
2012,Hajar,5,F,541
2012,Valentina,5,F,547
2012,Lilly,5,F,568
2012,Elodie,5,F,569
2012,Kélya,5,F,573
2011,Arthur,106,M,4
2011,Maxime,100,M,5
2011,Enzo,81,M,18
2011,Sarah,73,F,21
2011,Ethan,69,M,25
2011,Romane,66,F,28
2011,Mathis,65,M,32
2011,Inès,62,F,36
2011,Lucie,59,F,39
2011,Valentin,55,M,44
2011,Ambre,53,F,46
2011,Quentin,52,M,49
2011,Axel,50,M,51
2011,Charlotte,49,F,52
2011,Robin,43,M,59
2011,Maëlys,43,F,60
2011,Pauline,42,F,64
2011,Agathe,37,F,74
2011,Laura,30,F,91
2011,Aaron,29,M,93
2011,Célia,28,F,97
2011,Esteban,28,M,98
2011,Maya,26,F,109
2011,Margot,24,F,114
2011,Maïssa,24,F,115
2011,Marius,24,M,117
2011,Bastien,24,M,119
2011,Matéo,23,M,125
2011,Lilly,20,F,137
2011,Jean,20,M,143
2011,Pablo,19,M,145
2005,Lyna,5,F,479
2005,Noa,5,F,481
2005,Imen,5,F,482
2005,Tatiana,5,F,484
2005,Camélia,5,F,490
2005,Loan,5,F,491
2005,Zélie,5,F,492
2004,Camille,88,F,13
2004,Romain,75,M,19
2004,Marie,73,F,22
2004,Yanis,69,M,28
2004,Tom,59,M,34
2004,Alexis,59,M,36
2004,Anaïs,51,F,44
2004,Adrien,43,M,55
2004,Mattéo,40,M,61
2004,Anthony,37,M,69
2004,Margaux,35,F,77
2004,Robin,27,M,94
2004,Elsa,26,F,100
2004,Sofia,23,F,110
2004,Solène,23,F,112
2004,Ines,23,F,113
2004,Maxence,23,M,114
2004,Marius,23,M,115
2004,Charles,22,M,122
2004,Noa,21,M,124
2004,William,20,M,128
2004,Candice,19,F,134
2004,Thibault,19,M,135
2004,Roxane,16,F,147
2004,Erwan,16,M,152
2004,Gabin,14,M,170
2004,Etienne,14,M,171
2004,Aurélie,14,F,173
2004,Imane,13,F,182
2004,Félix,13,M,183
2004,Axelle,13,F,188
2004,Cassandra,12,F,193
2004,Mélina,12,F,195
2010,Raphael,8,M,349
2010,Rayane,8,M,351
2010,Soraya,8,F,359
2010,Marylou,8,F,361
2010,Lyna,8,F,366
2010,Farah,8,F,367
2010,Sasha,8,F,369
2010,Ange,7,M,383
2010,Elio,7,M,388
2010,Gaëtan,7,M,391
2010,Zakaria,7,M,392
2010,Lukas,7,M,393
2010,Loïc,7,M,400
2010,Amira,7,F,401
2010,Cassie,7,F,406
2010,Lilya,7,F,409
2010,Alexia,7,F,415
2010,Younès,6,M,424
2010,Ulysse,6,M,426
2010,Mohammed,6,M,431
2010,Kévin,6,M,432
2010,Marceau,6,M,437
2010,Timothée,6,M,439
2010,Solal,6,M,440
2010,Andy,6,M,442
2010,Riyad,6,M,445
2010,Joséphine,6,F,446
2010,Angel,6,M,451
2010,Matt,6,M,453
2010,Jonathan,6,M,455
2010,Joana,6,F,463
2010,Adriana,6,F,464
2010,Lamia,6,F,475
2010,Imane,6,F,476
2010,Nawel,6,F,478
2010,Chayma,6,F,483
2010,Ava,6,F,485
2010,Colin,5,M,488
2010,Yaniss,5,M,491
2010,Théodore,5,M,499
2010,Abdelkader,5,M,500
2010,Karim,5,M,511
2010,Eloi,5,M,514
2010,Inés,5,F,522
2010,Iliana,5,F,533
2010,Shayna,5,F,534
2010,Lou-Anne,5,F,541
2010,Elyne,5,F,542
2009,Emma,137,F,1
2009,Nathan,96,M,6
2009,Gabriel,89,M,12
2009,Raphaël,87,M,15
2009,Sarah,80,F,18
2009,Lina,74,F,23
2009,Lola,61,F,34
2009,Zoé,61,F,35
2009,Maël,57,M,39
2009,Antoine,56,M,44
2009,Baptiste,55,M,45
2009,Axel,51,M,50
2007,César,5,M,490
2007,Éléa,5,F,501
2007,Victoire,5,F,502
2007,Naëlle,5,F,505
2006,Emma,138,F,1
2006,Lucas,104,M,4
2006,Raphaël,94,M,10
2006,Louis,82,M,18
2006,Chloé,80,F,20
2006,Tom,79,M,21
2006,Alexandre,67,M,26
2006,Romane,57,F,42
2006,Juliette,54,F,44
2006,Zoé,48,F,52
2006,Océane,46,F,56
2006,Nicolas,40,M,66
2006,Lina,39,F,70
2006,Clémence,38,F,72
2006,Maël,36,M,76
2006,Ines,32,F,85
2006,Lilian,29,M,100
2006,Bastien,26,M,108
2006,Elise,26,F,109
2006,Luna,25,F,111
2006,Gabin,24,M,118
2006,William,22,M,124
2006,Claire,20,F,134
2006,Lila,20,F,137
2006,Luca,18,M,148
2006,Clémentine,17,F,152
2006,Damien,17,M,158
2006,Johan,15,M,175
2006,Antonin,13,M,188
2006,Aurélie,13,F,192
2006,Adèle,13,F,194
2006,Clarisse,12,F,204
2008,Joachim,10,M,260
2008,Sébastien,10,M,261
2008,Jonas,10,M,262
2008,Clovis,10,M,263
2008,Marina,9,F,277
2008,Matis,9,M,288
2008,Elliot,9,M,289
2008,Sirine,9,F,293
2008,Selma,9,F,302
2008,Rayane,8,M,307
2008,Jordan,8,M,315
2008,Johan,8,M,316
2008,Grégory,8,M,319
2008,Walid,8,M,325
2008,Estelle,8,F,334
2008,Imen,8,F,338
2008,Lalie,8,F,340
2008,Eve,8,F,342
2008,Ahmed,7,M,353
2008,Erwann,7,M,360
2008,Chris,7,M,362
2008,Joseph,7,M,371
2008,Eléonore,7,F,380
2008,Joséphine,7,F,387
2008,Sabrina,7,F,388
2008,Esther,7,F,390
2008,Constance,7,F,401
2008,Maélie,6,F,402
2008,Marylou,6,F,406
2008,Maïssane,6,F,407
2008,Ikram,6,F,409
2008,Perrine,6,F,411
2008,Maëlis,6,F,426
2008,Romy,6,F,429
2008,Louanne,6,F,433
2008,Aïcha,6,F,435
2008,Florent,6,M,446
2008,Jérémy,6,M,450
2008,Arsène,6,M,463
2008,Lukas,6,M,469
2008,Erine,5,F,484
2008,Lara,5,F,487
2008,Auriane,5,F,489
2008,Safia,5,F,490
2008,Cyrielle,5,F,491
2008,Nolann,5,M,508
2008,Ilyas,5,M,511
2008,Théa,5,F,522
2008,Yaël,5,F,523
2008,Norah,5,F,529
2008,Imane,5,F,531
2008,Safiya,5,F,534
2008,Oriane,5,F,538
2007,Louis,99,M,6
2007,Paul,81,M,17
2007,Camille,81,F,18
2007,Clara,76,F,20
2007,Anaïs,61,F,30
2007,Romane,52,F,43
2007,Adam,50,M,48
2007,Sacha,48,M,49
2007,Ambre,40,F,60
2007,Alexis,40,M,61
2007,Noa,36,M,71
2004,Yasmine,21,F,125
2004,Noé,19,M,133
2004,Claire,18,F,139
2004,Amine,18,M,140
2004,Esteban,16,M,150
2004,Valentine,16,F,151
2004,Maëva,16,F,158
2004,Myriam,15,F,162
2004,Guilhem,15,M,164
2004,Thibaud,15,M,167
2004,Nolan,15,M,168
2004,Thibaut,14,M,169
2004,Anaëlle,12,F,197
2004,Gauthier,12,M,199
2004,Alex,12,M,200
2004,Ludovic,12,M,204
2004,Milo,12,M,209
2004,Nassim,12,M,210
2004,Mélanie,11,F,219
2004,Maéva,10,F,230
2004,Yassine,10,M,237
2004,Lorenzo,10,M,241
2004,Eléonore,9,F,252
2004,Dounia,9,F,253
2004,Salma,9,F,259
2004,Mattis,9,M,264
2004,Edouard,9,M,275
2004,Elodie,9,F,281
2004,Sabrina,8,F,288
2004,Malo,8,M,304
2004,Timothé,8,M,309
2004,Sophia,8,F,315
2004,Laurine,8,F,318
2004,Blandine,8,F,322
2004,Kelly,8,F,325
2004,Léane,7,F,329
2004,Lise,7,F,331
2004,Lena,7,F,334
2004,Naomi,7,F,336
2004,Leslie,7,F,337
2004,Bilal,7,M,339
2004,Melvin,7,M,350
2004,Lauriane,6,F,361
2004,Doriane,6,F,362
2004,Gaspard,6,M,375
2004,Tiffany,6,F,394
2004,Lison,6,F,398
2004,Lea,6,F,400
2004,Nathanaël,5,M,407
2004,Allan,5,M,412
2004,Mateo,5,M,424
2004,Yoni,5,M,427
2004,Luc,5,M,430
2004,Milan,5,M,442
2004,Lucy,5,F,443
2004,Chaïma,5,F,449
2004,Noa,5,F,454
2004,Imene,5,F,455
2004,Nesrine,5,F,456
2004,Maïssa,5,F,460
2004,Aude,5,F,467
2004,Mia,5,F,470
2003,Lucas,144,M,2
2003,Hugo,126,M,5
2003,Léo,84,M,15
2003,Mathis,79,M,19
2003,Jules,61,M,34
2003,Anaïs,59,F,36
2003,Mathilde,58,F,38
2003,Baptiste,56,M,41
2003,Marine,49,F,50
2003,Bastien,43,M,57
2003,Benjamin,38,M,68
2003,Thibault,37,M,69
2003,Léna,36,F,71
2003,Emilie,35,F,77
2003,Jeanne,30,F,85
2003,Martin,29,M,91
2003,Adam,26,M,98
2003,Julia,23,F,106
2003,Fanny,23,F,109
2003,Lilian,21,M,119
2003,Alicia,20,F,123
2003,Aurore,19,F,125
2003,Maëva,18,F,130
2003,Ilona,18,F,132
2003,Maëlle,18,F,134
2003,Erwan,18,M,135
2003,Cloé,17,F,143
2003,Kylian,16,M,145
2003,Louna,16,F,150
2003,Léonie,15,F,155
2003,Jérémy,15,M,157
2003,Fabien,15,M,161
2003,Aurélie,14,F,167
2003,Alix,14,F,169
2003,Flavie,12,F,187
2003,Jordan,12,M,195
2003,Lena,11,F,201
2003,Olivia,11,F,215
2012,Joris,7,M,378
2012,Achille,7,M,382
2012,Elina,7,F,385
2012,Lubin,7,M,391
2012,Ilian,7,M,392
2012,Marwan,7,M,397
2012,Marceau,7,M,398
2012,Léonard,7,M,400
2012,Kiara,7,F,403
2012,Solène,7,F,407
2012,Nora,7,F,411
2012,Sophia,7,F,419
2012,Elias,6,M,437
2012,Ugo,6,M,440
2012,Giovanni,6,M,446
2012,Alya,6,F,453
2012,Luz,6,F,457
2012,Tess,6,F,463
2012,Naomi,6,F,474
2012,Bilal,6,M,478
2012,Clovis,5,M,485
2012,Melvin,5,M,491
2012,Luke,5,M,498
2012,Ilyan,5,M,504
2012,Jonas,5,M,505
2012,Zacharie,5,M,511
2012,Waël,5,M,519
2012,Tyméo,5,M,523
2012,Shanna,5,F,525
2012,Maud,5,F,535
2012,Elora,5,F,536
2012,Alina,5,F,537
2012,Maéva,5,F,542
2012,Meriem,5,F,550
2012,Dounia,5,F,551
2012,Hanna,5,F,552
2012,Elaïa,5,F,558
2012,Mona,5,F,571
2012,Maëlya,5,F,572
2012,Gwendoline,5,F,576
2011,Emma,131,F,1
2011,Jade,95,F,8
2011,Clément,94,M,9
2011,Manon,93,F,11
2011,Jules,92,M,13
2011,Adam,91,M,15
2011,Lola,76,F,20
2011,Lilou,66,F,30
2011,Zoé,64,F,34
2011,Clara,59,F,38
2011,Antoine,48,M,53
2011,Maël,46,M,57
2011,Lou,41,F,65
2011,Alexis,41,M,66
2011,Simon,37,M,71
2011,Nina,37,F,72
2011,Louane,35,F,77
2011,Léonie,34,F,79
2011,Alicia,34,F,80
2011,Gaspard,28,M,99
2011,Faustine,26,F,107
2011,Mattéo,26,M,108
2011,Pierre,21,M,133
2011,Milo,20,M,135
2011,Eloïse,20,F,138
2011,Gabrielle,20,F,139
2011,Dorian,19,M,144
2011,Valentine,19,F,149
2011,Ruben,19,M,153
2011,Diego,18,M,155
2011,Rafael,18,M,160
2011,Nora,16,F,179
2011,Dylan,16,M,181
2011,Tristan,16,M,182
2011,Lila,16,F,186
2011,Chiara,15,F,189
2011,Eléna,13,F,217
2011,Sasha,13,F,219
2011,Myriam,13,F,221
2011,Zakaria,13,M,229
2011,Elena,12,F,234
2011,Lena,12,F,235
2011,Ayoub,12,M,243
2011,Nicolas,10,M,266
2011,Lisandro,10,M,267
2011,Maïlys,10,F,268
2011,Ewen,10,M,279
2011,Adem,10,M,283
2011,Lilya,10,F,287
2011,Lyna,10,F,293
2011,Gaëtan,9,M,294
2011,Elias,9,M,297
2011,Guilhem,9,M,307
2011,Romy,9,F,308
2011,Ayman,9,M,310
2011,Cléa,9,F,315
2011,Diane,8,F,318
2011,Marina,8,F,348
2011,Méline,7,F,357
2011,Garance,7,F,361
2011,Selma,19,F,150
2011,Luca,19,M,152
2011,Kenza,17,F,162
2011,Ilan,17,M,163
2011,William,17,M,169
2011,Eden,16,M,178
2011,Téo,16,M,180
2011,Eléa,15,F,190
2011,Charles,15,M,192
2011,Capucine,15,F,196
2011,Kenzo,15,M,201
2011,David,14,M,206
2011,Owen,14,M,207
2011,Etienne,14,M,211
2011,Erwan,14,M,212
2011,Julien,14,M,213
2011,Mélina,13,F,216
2011,Tessa,13,F,218
2011,Louka,13,M,220
2011,Lucile,13,F,222
2011,Lucien,13,M,223
2011,Emmy,12,F,233
2011,Ava,12,F,236
2011,Yacine,12,M,246
2011,Rémi,11,M,249
2011,Naïm,11,M,253
2011,Aymen,11,M,254
2011,Anaëlle,11,F,259
2011,Ilhan,10,M,265
2011,Anaé,10,F,272
2011,Mia,10,F,290
2011,Candice,10,F,291
2011,Jordan,9,M,299
2011,Giulia,9,F,301
2011,Matteo,9,M,311
2011,Estéban,9,M,312
2011,Elya,8,F,324
2011,Maria,8,F,326
2011,Gauthier,8,M,331
2011,Gaël,8,M,332
2011,Ismaël,8,M,333
2011,Lino,8,M,339
2011,Hector,8,M,342
2011,Aurore,8,F,344
2011,Enola,8,F,346
2011,Augustin,7,M,370
2011,Sami,7,M,372
2011,Rayane,7,M,379
2011,Luka,7,M,383
2011,Imrane,7,M,387
2011,Raphael,7,M,388
2011,Blanche,7,F,391
2011,Flora,7,F,396
2011,Asma,7,F,399
2011,Jasmine,7,F,400
2011,Maximilien,6,M,401
2011,Alessio,6,M,412
2011,Nahil,6,M,430
2011,Malik,6,M,432
2011,Anas,6,M,433
2011,Lilas,6,F,444
2011,Lara,6,F,458
2011,Syrine,6,F,461
2011,Izia,6,F,468
2011,Sakina,6,F,473
2011,Lou-Ann,6,F,479
2011,Amy,6,F,483
2011,Tyméo,5,M,491
2011,Mickael,5,M,496
2011,Thibaut,5,M,498
2011,Alessandro,5,M,501
2011,Jibril,5,M,502
2011,Luc,5,M,506
2011,Yaël,5,M,509
2011,Nawfel,5,M,518
2011,Swann,5,M,519
2011,Eloi,5,M,520
2011,Nolhan,5,M,521
2011,Yassin,5,M,527
2011,Bryan,5,M,528
2011,Marlon,5,M,530
2011,Lyana,5,F,537
2011,Léia,5,F,550
2011,Ella,5,F,570
2011,Sophia,5,F,572
2010,Jules,100,M,7
2010,Hugo,92,M,14
2010,Léo,72,M,24
2010,Eva,69,F,26
2010,Théo,65,M,33
2010,Zoé,61,F,37
2010,Léna,60,F,38
2010,Juliette,59,F,40
2010,Lina,58,F,41
2010,Antoine,58,M,43
2010,Alice,56,F,45
2010,Valentin,49,M,54
2010,Jeanne,44,F,59
2010,Ambre,43,F,64
2010,Martin,41,M,67
2009,Valentin,48,M,53
2009,Charlotte,47,F,57
2009,Lilou,46,F,59
2009,Martin,42,M,65
2009,Mathéo,38,M,70
2009,Esteban,37,M,71
2009,Noa,37,M,72
2009,Louna,35,F,76
2009,Marie,33,F,84
2009,Samuel,32,M,86
2009,Lily,32,F,89
2009,Océane,31,F,92
2009,Tristan,30,M,94
2009,Luna,30,F,96
2009,Noé,29,M,100
2009,Margot,27,F,102
2009,Emilie,25,F,106
2009,Marion,23,F,112
2009,Diego,21,M,122
2009,Lorenzo,21,M,124
2009,Benjamin,20,M,125
2009,Oscar,20,M,128
2009,Noam,20,M,131
2009,Yasmine,20,F,134
2009,Aaron,20,M,135
2009,Julia,19,F,140
2009,Léonie,18,F,150
2009,Léane,16,F,158
2009,Salomé,16,F,159
2009,Timothée,16,M,162
2009,Maïssa,16,F,163
2009,Ilan,16,M,167
2009,Amaury,15,M,175
2009,Estelle,15,F,178
2009,Gabrielle,15,F,179
2009,Luka,13,M,196
2009,Marwan,13,M,201
2009,Capucine,13,F,202
2009,Eliot,13,M,204
2009,Alban,13,M,210
2009,Oriane,12,F,226
2009,Iris,11,F,232
2009,Noham,11,M,236
2009,Farah,11,F,240
2009,Yohan,11,M,244
2009,Ruben,11,M,245
2009,Soan,11,M,247
2009,Samy,11,M,248
2009,Justin,11,M,254
2009,Ilian,10,M,261
2009,Gaëtan,10,M,264
2009,Gauthier,10,M,265
2009,Violette,10,F,275
2009,Victoire,10,F,277
2009,Anouk,10,F,280
2009,Anaé,10,F,281
2009,Kyllian,10,M,288
2009,Wassim,9,M,291
2009,Aymeric,9,M,299
2009,Grégoire,9,M,304
2009,Louisa,8,F,315
2009,Sophie,8,F,316
2009,Esther,8,F,325
2009,Rafael,8,M,326
2009,Hamza,8,M,327
2009,Gaël,8,M,331
2009,Lena,8,F,336
2009,Fabio,8,M,338
2009,Daphné,8,F,342
2009,Elian,7,M,347
2009,Ayoub,7,M,348
2009,Andy,7,M,349
2009,Mohamed-Amine,7,M,352
2009,Corentin,7,M,354
2009,Dounia,7,F,361
2009,Aurore,7,F,363
2009,Éléa,7,F,365
2009,Ilyana,7,F,366
2009,Melissa,7,F,372
2009,Diane,7,F,379
2009,Noa,6,F,382
2009,Andréa,6,F,383
2009,Elora,6,F,384
2009,Lucia,6,F,388
2009,Tamara,6,F,389
2009,Mona,6,F,391
2009,Iliana,6,F,400
2009,Owen,6,M,403
2009,Lukas,6,M,412
2009,Adem,6,M,413
2009,Joan,6,M,418
2009,Natan,6,M,420
2009,Ilyas,6,M,421
2009,Paco,6,M,430
2009,Mellina,6,F,436
2009,Shana,6,F,439
2009,Célian,5,M,450
2009,Laurine,5,F,458
2009,Marina,5,F,469
2009,Raphael,5,M,471
2007,Nicolas,34,M,78
2007,Benjamin,33,M,81
2007,Gabin,33,M,82
2007,Thibault,29,M,95
2007,Agathe,26,F,105
2007,Martin,25,M,112
2007,Titouan,24,M,115
2007,Ines,24,F,116
2007,Luna,24,F,117
2007,Margot,23,F,120
2007,Jean,22,M,127
2007,Julia,21,F,128
2007,Alicia,20,F,136
2007,Robin,20,M,137
2007,Capucine,19,F,150
2007,Noé,18,M,151
2007,Lukas,18,M,152
2007,Lucile,18,F,156
2007,Chiara,17,F,160
2007,Vincent,17,M,161
2007,Gabrielle,15,F,172
2007,Dylan,14,M,189
2007,Yassine,13,M,191
2007,Camille,13,M,193
2007,Samy,12,M,203
2007,Louane,12,F,209
2010,Jérémy,8,M,350
2010,Flora,8,F,357
2010,Paloma,8,F,364
2010,Elouan,8,M,370
2010,Amel,7,F,371
2010,Eugénie,7,F,372
2010,Cloé,7,F,375
2010,Andrea,7,M,382
2010,Clovis,7,M,386
2010,Ivan,7,M,395
2010,Daphné,7,F,410
2010,Mélanie,7,F,412
2010,Soren,6,M,419
2010,Grégory,6,M,420
2010,Joshua,6,M,422
2010,Bilal,6,M,428
2010,Youssef,6,M,429
2010,Charly,6,M,443
2010,Matthew,6,M,444
2010,Khalil,6,M,448
2010,Adel,6,M,449
2010,Lili-Rose,6,F,457
2010,Diane,6,F,461
2010,Maelys,6,F,466
2010,Eden,6,F,477
2010,Eléonore,6,F,481
2010,Laure,6,F,484
2010,Thibaud,5,M,487
2010,Warren,5,M,493
2010,Kyllian,5,M,497
2010,Léonard,5,M,504
2010,Ewan,5,M,505
2010,Cyril,5,M,507
2010,Maceo,5,M,509
2010,Youcef,5,M,515
2010,Enola,5,F,520
2010,Auriane,5,F,525
2010,Yousra,5,F,526
2010,Louanne,5,F,527
2010,Tamara,5,F,530
2010,Ela,5,F,532
2010,Annaëlle,5,F,538
2010,Kawtar,5,F,544
2010,Maëlie,5,F,547
2010,Lily-Rose,5,F,548
2010,Maïa,5,F,549
2010,Neïla,5,F,551
2010,Angelina,5,F,552
2010,Mia,5,F,554
2010,Sélène,5,F,558
2010,Sonia,5,F,559
2009,Hugo,95,M,7
2009,Léa,84,F,16
2009,Yanis,82,M,17
2009,Inès,78,F,19
2009,Ethan,69,M,26
2009,Camille,68,F,28
2009,Arthur,66,M,29
2009,Mohamed,65,M,31
2009,Rayan,57,M,40
2009,Jeanne,56,F,43
2009,Maëlys,52,F,48
2009,Sacha,51,M,51
2009,Evan,45,M,61
2009,Romain,43,M,62
2009,Laura,43,F,63
2009,Nina,43,F,64
2009,Célia,35,F,78
2009,Justine,34,F,79
2009,Robin,33,M,81
2009,Kylian,30,M,97
2009,Mathieu,30,M,98
2009,Titouan,26,M,103
2009,Florian,25,M,108
2003,Olivier,11,M,217
2003,Elias,10,M,220
2003,Augustin,10,M,225
2003,Brice,10,M,229
2003,Xavier,10,M,236
2003,Cassandra,10,F,238
2003,Félix,9,M,240
2003,Thibaut,9,M,241
2003,François,9,M,247
2003,Eliott,9,M,250
2003,Jean-Baptiste,9,M,253
2003,Florent,9,M,254
2003,Yannis,9,M,256
2003,Loris,9,M,259
2003,Laurine,9,F,262
2003,Mélina,9,F,263
2003,Capucine,9,F,264
2003,Léane,8,F,274
2003,Rania,8,F,279
2003,Solal,8,M,282
2003,Sofiane,8,M,284
2003,Ophélie,8,F,305
2003,Amina,8,F,316
2003,Angèle,8,F,319
2003,Eléa,8,F,321
2003,Eve,7,F,323
2003,Inés,7,F,324
2003,Lana,7,F,328
2003,Rosalie,7,F,329
2003,Flavien,7,M,335
2003,Benoît,7,M,336
2003,Kenzo,7,M,340
